school,applicant
伦敦大学学院管理学理学硕士,"香港中文大学（深圳）, 会计, 大四，GPA86.5，雅思7.5，GMAT690"
伦敦大学学院管理学理学硕士,"香港科技大学, information system & management双学位, 大四，GPA82，雅思7.5"
华威大学供应链与物流管理理学硕士,"吉林大学, 物流工程, 大四，GPA83.11，雅思7"
诺丁汉大学国际商务理学硕士,"首都经济贸易大学, 经济学, 1年工作经验，GPA85.25"
伯明翰大学金融数学理学硕士,"暨南大学, 数学与应用数学, 大四，GPA3.12"
曼彻斯特大学经济学文学硕士,"南京大学, 国际经济与贸易, 大四，GPA85.4，雅思7"
爱丁堡大学金融数学理学硕士,"中南财经政法大学, 金融数学, 大四，GPA86.55，雅思7.5，GRE322"
诺丁汉大学经济发展与政策分析理学硕士,"首都经济贸易大学, 经济学, 1年工作经验，GPA85.25"
爱丁堡大学金融数学理学硕士,"湖南第一师范学院, 数学, 已毕业，GPA85.53"
伦敦政治经济学院风险与金融理学硕士,"武汉大学, 经济, 大四，GPA89.76，雅思8，GMAT690"
伦敦大学玛丽皇后学院投资银行学理学硕士,"郑州轻工业大学, 工业设计, 7年工作经验，GPA3.35"
约克大学人力资源管理理学硕士,"多伦多大学, Economics + HR, 已毕业，GPA69，雅思7.0"
华威大学经济学理学硕士,"南京大学, 国际经济与贸易, 大四，GPA85.4，雅思7"
伦敦大学学院管理学理学硕士,"华南农业大学, 工商管理, 大四，GPA89.32，雅思7"
曼彻斯特大学创新管理与创业学理学硕士,"天津财经大学, 会计学CPA方向, 大四，GPA90，雅思6.5"
南安普顿大学会计与管理理学硕士,"南京医科大学, 医政管理, 大四，GPA4.17，雅思6.5"
萨里大学国际酒店管理理学硕士,"多伦多大学, Economics + HR, 已毕业，GPA69，雅思7.0"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"北京交通大学（威海）, 信息管理与信息系统, 大四，GPA88，雅思6.5"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"重庆大学, 信息管理与信息系统, 应届毕业生，GPA81.61，雅思6.5"
曼彻斯特大学人力资源管理和劳资关系理学硕士,"康涅狄格大学, 经济学, 已毕业，GPA3.3"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"广州大学, 酒店管理, 2020.06月毕业，GPA2.79"
伦敦大学玛丽皇后学院公司金融理学硕士,"广州大学, 酒店管理, 2020.06月毕业，GPA2.79"
曼彻斯特大学定量金融学理学硕士,"山东大学, 金融工程专业, 大四，GPA89，雅思7.5，GMAT660"
杜伦大学人力资源管理理学硕士,"四川大学, 人力资源管理, 毕业半年，GPA84.88"
华威大学供应链与物流管理理学硕士,"华南理工大学, 物流工程, 大四，GPA3.32，雅思6.5"
伦敦政治经济学院风险与金融理学硕士,"中央财经大学, 金融学, 大四，GPA90.31，雅思8.0，GRE324"
华威大学供应链与物流管理理学硕士,"北京科技大学, 物流工程, 大四，GPA77.6，雅思6.5"
埃克塞特大学金融与管理理学硕士,"湖南第一师范学院, 数学, 4年工作经验，GPA85.53"
约克大学全球营销理学硕士,"湘潭大学, 艺术设计, 5年工作经历，GPA79，雅思5.5"
曼彻斯特大学会计理学硕士,"天津财经大学, 审计学, 大四，GPA90.8，雅思7"
曼彻斯特大学发展金融学理学硕士,"北京工商大学, 会计, 大四，GPA3.98，雅思7.0"
曼彻斯特大学金融经济学理学硕士,"武汉理工大学, 经济学, 大四，GPA88，雅思7，GMAT700"
格拉斯哥大学国际银行与金融理学硕士,"南京农业大学, 农村区域发展, 2020.06月毕业，GPA86.09，雅思6"
格拉斯哥大学国际金融硕士,"南京农业大学, 农村区域发展, 2020.06月毕业，GPA86.09，雅思6"
南安普顿大学国际金融市场理学硕士,"南京农业大学, 农村区域发展, 2020.06月毕业，GPA86.09，雅思6"
利物浦大学经济学理学硕士,"安徽工程大学, 金融工程, 20年毕业，GPA80.13，托福100，GRE312"
格拉斯哥大学国际会计与财务管理会计硕士,"华侨大学, 会计, 大四，GPA92.9，雅思7.5，GMAT710"
伦敦大学国王学院金融数学理学硕士,"中南财经政法大学, 统计学, 大四，GPA90.3，雅思7，GRE323"
南安普顿大学商业分析与管理科学理学硕士,"暨南大学, 信息与计算科学, 大四，GPA2.8"
格拉斯哥大学国际银行与金融理学硕士,"香港中文大学（深圳）, 金融, 大四，GPA83.46，雅思7，GRE323"
谢菲尔德大学经济学理学硕士,"渥太华大学, 经济学, 已毕业，GPA83"
伦敦大学国王学院新兴经济体与国际发展理学硕士,"河南大学, 国际经济与贸易, 大四，GPA86.1"
约克大学国际商务理学硕士,"广东财经大学, 国际商务, 大四，GPA3.21，雅思7.0"
伦敦大学学院金融理学硕士,"中央财经大学, 金融学, 大四，GPA90.31，雅思8.0，GRE324"
埃克塞特大学人力资源管理理学硕士,"多伦多大学, Economics + HR, 已毕业，GPA69，雅思7.0"
曼彻斯特大学会计理学硕士,"东北财经大学, 会计, 大四，GPA92.51，雅思7.0"
卡迪夫大学商业管理理学硕士,"天津外国语大学, 法语, 三年工作经验，GPA84.32，雅思7.5"
格拉斯哥大学国际金融硕士,"北京交通大学, 金融学（理科实验班）, 已毕业，GPA80.5，雅思7"
南安普顿大学营销管理理学硕士,"郑州西亚斯学院, 国际贸易与经济, 已毕业，GPA81.72"
埃克塞特大学货币、银行和金融理学硕士,"广州大学, 酒店管理, 2020.06月毕业，GPA2.79"
曼彻斯特大学会计理学硕士,"复旦大学, 会计, 大四，GPA3.47，雅思7.5，GMAT660"
格拉斯哥大学全球经济理学硕士,"杭州师范大学, 金融工程, 大四，GPA83.1，雅思7.0"
南安普顿大学物流与供应链分析理学硕士,"北京科技大学, 物流工程, 大四，GPA77.6，雅思6.5"
格拉斯哥大学经济、银行及金融理学硕士,"上海海事大学, 金融, 大四，GPA86.5"
曼彻斯特大学会计理学硕士,"香港中文大学（深圳）, 会计, 大四，GPA86.5，雅思7.5，GMAT690"
曼彻斯特大学数学金融理学硕士,"苏州大学, 金融数学, 大四，GPA88，雅思7，GRE328"
南安普顿大学会计与管理理学硕士,"西南财经大学, 审计学, 2年工作经验，GPA79.51"
兰卡斯特大学市场营销理学硕士,"山东大学（威海）, 韩语, 大四，GPA77.64"
谢菲尔德大学管理学理学硕士,"山东大学（威海）, 韩语, 大四，GPA77.64"
格拉斯哥大学金融经济学理学硕士,"深圳大学, 金融学, 大四，GPA83.8，雅思7"
卡迪夫大学金融经济学理学硕士,"南开大学, 保险学, 大四，GPA77.75，雅思6.5"
格拉斯哥大学经济、银行及金融理学硕士,"北京工商大学, 会计, 大四，GPA3.98，雅思7.0"
格拉斯哥大学国际会计与财务管理会计硕士,"北京工商大学, 会计, 大四，GPA3.98，雅思7.0"
伦敦大学玛丽皇后学院投资银行学理学硕士,"西南财经大学, 审计学, 2年工作经验，GPA79.51"
伦敦政治经济学院计量经济学与数理经济学理学硕士,"香港中文大学（深圳）, 经济学, 大四，GPA3.87，托福110，GRE326"
华威大学信息系统管理和数字化创新硕士,"北京化工大学, 信息系统与信息管理, 大四，GPA3.69"
格拉斯哥大学资产定价与投资理学硕士,"深圳大学, 金融学, 大四，GPA83.3，雅思6.5"
诺丁汉大学经济学理学硕士,"对外经济贸易大学, 保险学, 大四，GPA85，雅思6.5"
华威大学金融学理学硕士,"山东大学, 金融工程专业, 大四，GPA89，雅思7.5，GMAT660"
格拉斯哥大学定量金融学理学硕士,"上海大学, 金融, 大四，GPA84.5，雅思7.0"
伦敦政治经济学院风险与金融理学硕士,"澳门大学, 金融（金工方向）, 大四，GPA3.96，托福104，GRE320"
华威大学国际商务理学硕士,"澳门城市大学, 国际款待及旅游业管理, 大四，GPA86.4，雅思6.5"
格拉斯哥大学国际会计与财务管理会计硕士,"北京科技大学, 会计, 工作4年，GPA83.6，雅思6.5"
格拉斯哥大学国际会计与财务管理会计硕士,"中南财经政法大学, 会计学, 工作半年，GPA83.73，雅思7"
格拉斯哥大学定量金融学理学硕士,"湖南大学, 财务管理（金融工程）, 大四，GPA86.08，雅思7.0"
格拉斯哥大学投资银行及金融理学硕士,"中国矿业大学, 会计学, 已毕业，GPA86.78，雅思7.5，GMAT700"
格拉斯哥大学金融经济学理学硕士,"四川大学, 国际经济与贸易, 大四，GPA81，雅思7"
南安普顿大学金融与经济理学硕士,"南开大学, 保险学, 大四，GPA77.75，雅思6.5"
诺丁汉大学风险管理理学硕士,"西南财经大学, 审计学, 2年工作经验，GPA79.51"
伦敦大学国王学院银行与金融理学硕士,"北京理工大学, 中外会计, 大四，GPA87，雅思6.5"
爱丁堡大学经济学理学硕士,"武汉理工大学, 经济学, 大四，GPA88，雅思7，GMAT700"
格拉斯哥大学国际会计与财务管理会计硕士,"厦门大学, 会计, 大四，GPA85.98，雅思7.5"
约克大学经济学与金融理学硕士,"天津商业大学, 国际经济与贸易, 大四，GPA80"
曼彻斯特大学房地产资产管理理学硕士,"青岛大学, 金融学, 三年工作经验，GPA83.8，雅思6.5"
约克大学统计学与计算金融理学硕士,"上海立信会计金融学院, 应用统计, 大四，GPA86.64，雅思7"
伦敦政治经济学院人力资源与组织理学硕士,"香港科技大学, information system & management双学位, 大四，GPA82，雅思7.5"
伦敦政治经济学院会计、组织与机构理学硕士,"香港中文大学（深圳）, 会计, 大四，GPA86.5，雅思7.5，GMAT690"
格拉斯哥大学经济、银行及金融理学硕士,"华南师范大学, 国际经济与贸易, 大四，GPA87.9，雅思7"
埃克塞特大学金融经济学理学硕士,"南开大学, 保险学, 大四，GPA77.75，雅思6.5"
利兹大学 广告和营销文学硕士 ,"南昌大学, 戏剧影视文学, 应届毕业生，GPA85.41，雅思6"
布里斯托大学金融与投资理学硕士,"中山大学, 金融, 大四，GPA82，托福100，GMAT660"
伦敦大学国王学院金融数学理学硕士,"苏州大学, 金融数学, 大四，GPA88，雅思7，GRE328"
伦敦大学国王学院会计、问责与财务管理理学硕士,"暨南大学, 财务管理, 大四，GPA89.1，雅思6.5，GMAT670"
布里斯托大学金融与投资理学硕士,"上海对外经贸大学, 金融学(全英语实验班), 大四，GPA3.53，雅思7，GMAT700"
纽卡斯尔大学运营、物流与供应链管理理学硕士,"河北师范大学汇华学院, 国际经济与贸易, 工作6年，GPA85.88"
剑桥大学经济学哲学硕士,"香港中文大学（深圳）, 经济学, 大四，GPA3.87，托福110，GRE326"
华威大学国际贸易、策略与运营理学硕士,"澳门科技大学, 会计, 大四，GPA84.3，雅思6.5"
纽卡斯尔大学全球人力资源管理理学硕士,"徐州工程学院, 秘书学, 大四，GPA80.18"
利物浦大学人力资源管理（英国人力资源协会认证）理学硕士,"徐州工程学院, 秘书学, 大四，GPA80.18"
曼彻斯特大学房地产资产管理理学硕士,"重庆大学, 房地产开发与管理, 大四，GPA81，雅思6.5"
约克大学全球营销理学硕士,"郑州西亚斯学院, 国际贸易与经济, 3年工作经验，GPA81.72"
曼彻斯特大学国际时尚营销管理理学硕士,"纽约州立大学宾汉姆顿分校, 市场营销, 2020毕业，GPA3.56"
格拉斯哥大学国际会计与财务管理会计硕士,"天津财经大学, 审计学, 大四，GPA90.8，雅思7"
利兹大学 国际营销管理理学硕士 ,"纽约州立大学宾汉姆顿分校, 市场营销, 2020毕业，GPA3.56"
伦敦大学国王学院会计、问责与财务管理理学硕士,"厦门大学, 会计, 大四，GPA86.08，雅思8，GMAT700"
布里斯托大学管理学理学硕士（市场营销 ）,"四川大学, 人力资源管理, 毕业半年，GPA84.88"
伦敦大学玛丽皇后学院财富管理理学硕士,"广东药科大学, 保险, 大四，GPA76.3"
伯明翰大学会计与金融理学硕士,"北京工商大学, 会计, 大四，GPA3.98，雅思7.0"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"东北财经大学, 电子商务, 大四，GPA82.38，雅思6.0"
曼彻斯特大学发展经济学与政策理学硕士,"南京农业大学, 国际经济与贸易, 一年工作经验，GPA88.38，雅思7.0，GMAT700"
南安普顿大学国际银行与金融研究理学硕士,"深圳大学, 金融学, 大四，GPA83.8，雅思7"
格拉斯哥大学国际银行与金融理学硕士,"澳门科技大学, 会计, 大四，GPA84.3，雅思6.5"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"西北大学, 社会学, 2年工作经验，GPA3.07"
东安格利亚大学定量金融经济学理学硕士,"南开大学, 保险学, 大四，GPA77.75，雅思6.5"
南安普顿大学金融学理学硕士,"北京师范大学-香港浸会大学联合国际学院, 金融数学, 大四，GPA3.11，雅思6.5"
伦敦大学国王学院银行与金融理学硕士,"对外经济贸易大学, 保险, 大四，GPA86，雅思7.5"
南安普顿大学金融学理学硕士,"广东财经大学, 金融工程, 大四，GPA86.2"
贝尔法斯特女王大学管理理学硕士,"广东药科大学, 保险, 大四，GPA76.3"
利物浦大学市场营销理学硕士,"韦仕敦大学, Bmos - Consumer Behavior , 已毕业，GPA70"
伯明翰大学货币、银行与金融理学硕士,"江南大学, 国际经济与贸易, 已毕业，GPA85.85"
爱丁堡大学经济学理学硕士,"北京工业大学, 金融学, 已毕业，GPA90.86，雅思7.5"
曼彻斯特大学国际时装零售理学硕士,"考文垂大学, International Marketing, 大四，GPA3.7，雅思6.0"
贝尔法斯特女王大学人力资源管理理学硕士,"广州大学, 国际经济与贸易, 已毕业，GPA78.3"
约克大学人力资源管理理学硕士,"广州大学, 国际经济与贸易, 已毕业，GPA78.3"
帝国理工学院风险管理与金融工程理学硕士,"纽约大学, 经济&数学, 大三，GPA3.54，GRE327"
卡迪夫大学会计与金融学理学硕士,"西南财经大学, 审计学, 工作1年，GPA79.51"
埃克塞特大学商业分析理学硕士,"东华大学, 其他工科, 4年工作经验，GPA79.2，雅思6.5"
