school,applicant,gpa,gpa_normalized,applicant_school,is_chinese_undergrad,is_985,is_211,is_zhuanke,is_minban,is_heban,is_top_100_qs,fn
新加坡国立大学供应链管理理学硕士,"大连理工大学, 电子商务, 一年工作经验，GPA88.2，雅思6.5",88.2,0.5246531043773425,大连理工大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学金融学理学硕士,"上海交通大学, 金融学, 已毕业，GPA83，托福105，GRE323",83.0,-0.31291869519399423,上海交通大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学可持续与绿色金融理学硕士,"中国人民大学（苏州）, 金融学, 大四，GPA85.98，雅思7.5",85.98,0.16707437456034907,中国人民大学（苏州）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学战略分析与创新理学硕士,"中国人民大学（苏州）, 金融学, 大四，GPA85.98，雅思7.5",85.98,0.16707437456034907,中国人民大学（苏州）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学会计学理学硕士,"西南财经大学, 税收学, 大四，GPA88，雅思7.5（6.5），GRE321",88.0,0.49243880439382903,西南财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"西南财经大学, 税收学, 大四，GPA88，雅思7.5（6.5），GRE321",88.0,0.49243880439382903,西南财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"上海交通大学, 经济学, 已毕业，GPA86，雅思7",86.0,0.17029580455869972,上海交通大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"中国人民大学（苏州）, 金融学, 大四，GPA85.98，雅思7.5",85.98,0.16707437456034907,中国人民大学（苏州）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学工商管理硕士,"UCI, Business Econ, 三年工作经验，GPA3.3，/，GRE332",86.0,0.17029580455869972,UCI,0,0,0,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（英文授课）,"河海大学, 物联网工程, 一年工作经验，GPA81.48，雅思7.0",81.48,-0.5577473750686919,河海大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（中文授课）,"华南理工大学, 光信息科学与技术, 三年以上工作经验，GPA75，雅思6.0",75.0,-1.6014906945345115,华南理工大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（中文授课）,"苏州大学应用技术学院, 财务管理, 三年以上工作经验，GPA82.9，托福110",82.9,-0.3290258451857498,苏州大学应用技术学院,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学供应链工程,"同济大学, 机械电子工程, 大四，GPA83.46，雅思6.5",83.46,-0.23882580523191552,同济大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"北京航空航天大学, 经济统计学, 大四，GPA87.76，雅思7.0",87.76,0.45378164441361435,北京航空航天大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡管理大学商业信息技术硕士,"华南农业大学, 信息管理与信息系统, 大四，GPA88.8，雅思7，暂无",88.8,0.6212960043278803,华南农业大学,1,0,0,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学金融工程,"北京大学, 金融学, 已毕业，GPA3.5，托福99",90.0,0.8145818042289584,北京大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学商业信息技术硕士,"河海大学, 物联网工程, 一年工作经验，GPA81.48，雅思7.0",81.48,-0.5577473750686919,河海大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学供应链工程,"上海交通大学, 交通运输, 大四，GPA80.16，雅思:7.0(L:8.0/R:7.5/W:6.5/S:6.0)",80.16,-0.7703617549598785,上海交通大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学专业会计,"中国地质大学（武汉）, 工商管理, 已毕业，GPA3.51，雅思6.5",90.19999999999999,0.8467961042124695,中国地质大学（武汉）,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"中国人民大学（苏州）, 金融学, 大四，GPA86.9，IELTS: 7.5",86.9,0.31526015448450884,中国人民大学（苏州）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"中国人民大学（苏州）, 金融学, 大四，GPA88.6，雅思:7.5(L:8.0/R:8.5/W:6.5/S:6.5)，GMAT:720",88.6,0.5890817043443669,中国人民大学（苏州）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"中国人民大学, 金融学, 大四，GPA86.2，雅思7",86.2,0.20251010454221313,中国人民大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学应用金融学,"中国地质大学（武汉）, 工商管理, 已毕业，GPA3.51，雅思6.5",90.19999999999999,0.8467961042124695,中国地质大学（武汉）,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（英文授课）,"华南师范大学, 传播学, 大四，GPA3.46，雅思6.5",89.2,0.6857246042949071,华南师范大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（中文授课）,"郑州大学, 旅游管理, 已毕业，GPA81.68，雅思6",81.68,-0.5255330750851785,郑州大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（中文授课）,"中南财经政法大学, 会计学, 大四，GPA88.23，托福99",88.23,0.5294852493748695,中南财经政法大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（中文授课）,"中南财经政法大学, 经济学, 已毕业，GPA80.78，雅思6.5",80.78,-0.6704974250109876,中南财经政法大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学科技创业与创新（英文授课）,"上海大学, 信息管理与信息系统, 大四，GPA87.5，雅思7",87.5,0.4119030544350467,上海大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学管理学,"北京师范大学-香港浸会大学联合国际学院, 文化产业管理, 大四，GPA3.23，雅思7.5，GMAT690",84.60000000000001,-0.05520429532588942,北京师范大学-香港浸会大学联合国际学院,1,1,1,0,0,1,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"中南财经政法大学, 金融学, 大四，GPA91.79，托福99，GRE322",91.79,1.1028997890814,中南财经政法大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"中央财经大学, 经济学, 三年工作经验，GPA87.75，雅思6.5",87.75,0.45217092941443787,中央财经大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"中国人民大学, 金融学, 大四，GPA89.31，雅思7.5，GRE323",89.31,0.7034424692858391,中国人民大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"北京师范大学, 统计学, 大四，GPA87.13，托福98，GRE315",87.13,0.35230659946554704,北京师范大学,1,1,1,0,1,1,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"山东大学（威海）, 会计学, 已毕业，GPA89.24，雅思6.5",89.24,0.6921674642916084,山东大学（威海）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"吉林大学, 金融学, 大四，GPA88.61，雅思6.5",88.61,0.5906924193435434,吉林大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"中国农业大学, 环境工程, 大四，GPA89，托福99，GRE326",89.0,0.6535103043113937,中国农业大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"中南财经政法大学, 金融学, 大四，GPA89，雅思7.5，GRE330",89.0,0.6535103043113937,中南财经政法大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学管理学,"上海杉达学院, 行政管理, 大四，GPA80，雅思6.5",80.0,-0.7961331949466882,上海杉达学院,1,0,0,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学会计学理学硕士,"中山大学, 会计学, 大四，GPA84.5，雅思7.0，GMAT690",84.5,-0.07131144531764726,中山大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"北京师范大学, 经济学, 大四，GPA88.6，雅思7.0，GRE324",88.6,0.5890817043443669,北京师范大学,1,1,1,0,1,1,0,新加坡_商科_applicants.csv
南洋理工大学金融学理学硕士,"上海交通大学, 金融学, 大四，GPA87，托福106，GMAT740",87.0,0.3313673044762644,上海交通大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学会计学理学硕士,"华南理工大学, 会计学, 大四，GPA3.74，雅思7.5，GRE323",94.80000000000001,1.5877250038332706,华南理工大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"苏州大学, 财政学, 大四，GPA92.5，雅思6.5",92.5,1.21726055402287,苏州大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"西南财经大学, 金融学（金融与人工智能实验班）, 大四，GPA89.27，雅思7.5，GMAT700",89.27,0.6969996092891355,西南财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"东北大学秦皇岛分校, 经济学, 大四，GPA91.43，雅思6.5，GMAT690",91.43,1.0449140491110769,东北大学秦皇岛分校,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"四川大学, 金融学, 已毕业，GPA88.8，雅思7.5",88.8,0.6212960043278803,四川大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学应用经济学,"暨南大学, 经济, 大四，GPA89.3，雅思7.0，GRE321",89.3,0.7018317542866627,暨南大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"山东大学（威海）, 会计, 已毕业，GPA89.24，雅思6.5",89.24,0.6921674642916084,山东大学（威海）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学金融学理学硕士,"中国人民大学（苏州）, 金融, 大四，GPA3.8，雅思7.5",96.0,1.7810108037343464,中国人民大学（苏州）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"暨南大学, 经济, 大四，GPA89.3，雅思7.0，GRE321",89.3,0.7018317542866627,暨南大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学会计（数据与分析）,"澳门科技大学, 会计, 大四，GPA3.36，雅思7.0，GMAT630",87.19999999999999,0.3635816044597755,澳门科技大学,0,0,0,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学市场营销学理学硕士,"同济大学, 市场营销, 大四，GPA91，雅思7.5",91.0,0.9756533041465231,同济大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学会计学理学硕士,"西南财经大学, 金融学, 大四，GPA86.33，托福106，GMAT720",86.33,0.22344939953149578,西南财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"上海财经大学, 大四，GPA3.58，雅思7.5，GMAT680",91.6,1.072296204097061,上海财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"西南财经大学, 金融（cfa）, 大四，GPA88.76，雅思7.5，GRE320",88.76,0.614853144331179,西南财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学经济学,"上海交通大学, 金融学, 大四，GPA84.48，雅思7.0，无语言成绩",84.48,-0.0745328753159979,上海交通大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学金融学理学硕士,"南开大学, 经济+管理双修, 大四，GPA88，托福101，GRE319",88.0,0.49243880439382903,南开大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学金融学理学硕士,"中国人民大学, 经济统计学, 大四，GPA84.92，雅思6.5，GMAT690",84.92,-0.0036614153522698282,中国人民大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学金融学理学硕士,"中央财经大学, 金融工程, 大四，GPA89.92，雅思7.5，GMAT680",89.92,0.8016960842355535,中央财经大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学管理学,"西安外国语大学, 意大利语, 已毕业，GPA86.3，雅思7.0",86.3,0.21861725453396869,西安外国语大学,1,0,0,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学金融学理学硕士,"南京大学, 金融学, 大四，GPA86，雅思7.5，GRE329",86.0,0.17029580455869972,南京大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学市场营销学理学硕士,"南京大学, 市场营销, 大四，GPA4.18，雅思7.5，GRE330",103.6,3.005154203107837,南京大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学工商管理硕士,"同济大学, 土木工程, 三年以上工作经验，GPA80，雅思7.5，GRE331",80.0,-0.7961331949466882,同济大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡管理大学商业信息技术硕士,"浙江师范大学, 国际经济与贸易, 三年以上工作经验，GPA88，雅思6.5",88.0,0.49243880439382903,浙江师范大学,1,0,0,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学会计学理学硕士,"厦门大学, 会计学, 大四，GPA84，雅思7.0，GRE325",84.0,-0.1518471952764296,厦门大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学会计学理学硕士,"厦门大学, 会计学, 大四，GPA88.45，雅思7.0，GMAT700",88.45,0.5649209793567336,厦门大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学商业分析理学硕士,"哈尔滨工业大学（威海）, 信息与计算科学, 大四，GPA87.99，雅思7.0，GRE323",87.99,0.4908280893946526,哈尔滨工业大学（威海）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡管理大学应用金融学,"首都经济贸易大学, 工商管理, 三年工作经验，GPA91.16，雅思7.0",91.16,1.0014247441333328,首都经济贸易大学,1,0,0,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"上海财经大学, acca, 一年工作经验，GPA84，托福91",84.0,-0.1518471952764296,上海财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"中国传媒大学, 经济学, 已毕业，GPA3.68，雅思6.5",93.6,1.3944392039321902,中国传媒大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学供应链管理理学硕士,"苏州大学, 物流管理, 一年工作经验，GPA3.8，雅思6.5",96.0,1.7810108037343464,苏州大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学管理学理学硕士,"康涅狄格大学, 经济, 已毕业，GPA3.25，免语言成绩",85.0,0.00922430464113507,康涅狄格大学,0,0,0,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"中央财经大学, 会计, 已毕业，GPA86，雅思6.5，GRE326",86.0,0.17029580455869972,中央财经大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"华东师范大学, 信管, 已毕业，GPA86，雅思7.0",86.0,0.17029580455869972,华东师范大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"西安交通大学, 工商管理, 已毕业，GPA81.48，雅思6.5",81.48,-0.5577473750686919,西安交通大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"中央财经大学, 会计, 两年工作经验，GPA89.73，雅思7.5",89.73,0.7710924992512166,中央财经大学,1,0,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"吉林大学, 金融, 已毕业，GPA3.52，雅思7.0",90.39999999999999,0.8790104041959829,吉林大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
南洋理工大学管理经济学硕士（英文授课）,"山东大学（威海）, 金融学, 已毕业，GPA84.08，雅思6.5",84.08,-0.1389614752830247,山东大学（威海）,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学定量金融,"上海交通大学, 金融学, 大四，GPA84.12，托福98",84.12,-0.1325186152863211,上海交通大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学定量金融,"北京航空航天大学, 经济学, 大四，GPA3.66，雅思6.0",93.2,1.3300106039651658,北京航空航天大学,1,1,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学定量金融,"华中科技大学, 金融学, 大四，GPA87.8，雅思7.0",87.8,0.46022450441031565,华中科技大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学定量金融,"上海财经大学, 金融学, 已毕业，GPA3.57，雅思7.0",91.4,1.0400819041135498,上海财经大学,1,0,1,0,1,0,0,新加坡_商科_applicants.csv
新加坡国立大学定量金融,"复旦大学, 经济学, 大四，GPA3.33，雅思6.5",86.6,0.2669387045092376,复旦大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
新加坡国立大学定量金融,"复旦大学, 数据科学与大数据技术, 大四，GPA3.24，雅思7.0，GRE322",84.80000000000001,-0.02298999534237603,复旦大学,1,1,1,0,0,0,0,新加坡_商科_applicants.csv
